City,Country,Latitude,Longitude,Timezone
Arouca,America,10.62877,-61.33487,America/Port_of_Spain
Arima,America,10.63737,-61.28228,America/Port_of_Spain
Toga Village,Pacific,-6.28764,176.31472,Pacific/Funafuti
Tanrake Village,Pacific,-7.24562,177.14511,Pacific/Funafuti
Kulia Village,Pacific,-6.10819,177.33393,Pacific/Funafuti
Funafuti,Pacific,-8.52425,179.19417,Pacific/Funafuti
Asau Village,Pacific,-7.49026,178.68016,Pacific/Funafuti
Savave Village,Pacific,-8.02731,178.31351,Pacific/Funafuti
Douliu,Asia,23.70944,120.54333,Asia/Taipei
Yongkang,Asia,23.02444,120.25556,Asia/Taipei
Yongjing,Asia,23.92148,120.54594,Asia/Taipei
Yujing,Asia,23.12493,120.46138,Asia/Taipei
Yuanlin,Asia,23.95671,120.57608,Asia/Taipei
Yingge,Asia,24.95608,121.3507,Asia/Taipei
Wulai,Asia,24.86397,121.55133,Asia/Taipei
Wufeng,Asia,24.0637,120.698,Asia/Taipei
Citong,Asia,23.75751,120.49965,Asia/Taipei
Dongshi,Asia,23.45689,120.15003,Asia/Taipei
Donggang,Asia,22.46515,120.44927,Asia/Taipei
Caotun,Asia,23.97699,120.68766,Asia/Taipei
Toufen,Asia,24.68753,120.90942,Asia/Taipei
Tianwei,Asia,23.8927,120.524,Asia/Taipei
Tianzhong,Asia,23.85808,120.5857,Asia/Taipei
Danshui,Asia,25.17196,121.4429,Asia/Taipei
Taitung,Asia,22.75991,121.14457,Asia/Taipei
Taipei,Asia,25.05306,121.52639,Asia/Taipei
Taibao,Asia,23.45944,120.33222,Asia/Taipei
Tainan,Asia,22.99083,120.21333,Asia/Taipei
Taichung,Asia,24.1469,120.6839,Asia/Taipei
Daxi,Asia,24.88373,121.29043,Asia/Taipei
Shulin,Asia,24.99085,121.42199,Asia/Taipei
Shiding,Asia,24.99301,121.65546,Asia/Taipei
Shimen,Asia,25.29035,121.56623,Asia/Taipei
Shetou,Asia,23.89804,120.58831,Asia/Taipei
Banqiao,Asia,25.01427,121.46719,Asia/Taipei
Sanxia,Asia,24.93448,121.37139,Asia/Taipei
Sanzhi,Asia,25.25782,121.50182,Asia/Taipei
Buzi,Asia,24.21013,120.5725,Asia/Taipei
Budai,Asia,23.37795,120.16154,Asia/Taipei
Puli,Asia,23.96639,120.96952,Asia/Taipei
Pitou,Asia,23.895,120.47858,Asia/Taipei
Pinglin,Asia,24.9352,121.7103,Asia/Taipei
Beidou,Asia,23.87292,120.52426,Asia/Taipei
Beigang,Asia,23.5701,120.30162,Asia/Taipei
Bade,Asia,24.92981,121.28372,Asia/Taipei
Neili,Asia,24.9725,121.26139,Asia/Taipei
Neihu,Asia,25.0815,121.58809,Asia/Taipei
Nantou,Asia,23.91566,120.66387,Asia/Taipei
Magong,Asia,23.5654,119.58627,Asia/Taipei
Lugu,Asia,23.74639,120.7525,Asia/Taipei
Linnei,Asia,23.7615,120.61885,Asia/Taipei
Guanshan,Asia,23.04778,121.16278,Asia/Taipei
Kaohsiung,Asia,22.61626,120.31333,Asia/Taipei
Yilan,Asia,24.757,121.753,Asia/Taipei
Hualien City,Asia,23.97694,121.60444,Asia/Taipei
Hsinchu,Asia,24.80361,120.96861,Asia/Taipei
Jinhu,Asia,24.43944,118.42111,Asia/Taipei
Xiluo,Asia,23.79891,120.46337,Asia/Taipei
Xihu,Asia,23.95683,120.47918,Asia/Taipei
Xizhi,Asia,25.06615,121.65985,Asia/Taipei
Hengchun,Asia,22.00417,120.74389,Asia/Taipei
Xizhou,Asia,24.27667,120.68917,Asia/Taipei
Ershui,Asia,23.80989,120.61693,Asia/Taipei
Erlin,Asia,23.90054,120.3689,Asia/Taipei
Zhushan,Asia,23.75551,120.68203,Asia/Taipei
Zhongliao,Asia,24.1139,120.53944,Asia/Taipei
Jincheng,Asia,24.43415,118.31712,Asia/Taipei
Keelung,Asia,25.13089,121.74094,Asia/Taipei
Chishang,Asia,23.125,121.21667,Asia/Taipei
Chiayi City,Asia,23.47917,120.44889,Asia/Taipei
Chaozhou,Asia,22.54987,120.54067,Asia/Taipei
Changhua,Asia,24.0692,120.5512,Asia/Taipei
Taoyuan City,Asia,24.99368,121.29696,Asia/Taipei
Zhongxing New Village,Asia,23.95908,120.68516,Asia/Taipei
New Taipei City,Asia,25.06199,121.45703,Asia/Taipei
Zanzibar,Africa,-6.16394,39.19793,Africa/Dar_es_Salaam
Wete,Africa,-5.05589,39.72938,Africa/Dar_es_Salaam
Vwawa,Africa,-9.10806,32.93472,Africa/Dar_es_Salaam
Vikindu,Africa,-7.00667,39.29849,Africa/Dar_es_Salaam
Uyovu,Africa,-3.28333,31.52583,Africa/Dar_es_Salaam
Uvinza,Africa,-5.10361,30.39111,Africa/Dar_es_Salaam
Utete,Africa,-7.98598,38.75795,Africa/Dar_es_Salaam
Utengule,Africa,-8.9,33.33333,Africa/Dar_es_Salaam
Usoke,Africa,-5.16667,32.35,Africa/Dar_es_Salaam
Ushirombo,Africa,-3.49194,31.96389,Africa/Dar_es_Salaam
Usevia,Africa,-7.1,31.23333,Africa/Dar_es_Salaam
Usangi,Africa,-3.7,37.66667,Africa/Dar_es_Salaam
Usagara,Africa,-2.68333,33,Africa/Dar_es_Salaam
Usa River,Africa,-3.36667,36.85,Africa/Dar_es_Salaam
Urunda,Africa,-8.65,34.3,Africa/Dar_es_Salaam
Urambo,Africa,-5.06667,32.05,Africa/Dar_es_Salaam
Ulenje,Africa,-8.93333,33.68333,Africa/Dar_es_Salaam
Tunduma,Africa,-9.3,32.76667,Africa/Dar_es_Salaam
Tumbi,Africa,-5.06667,32.73333,Africa/Dar_es_Salaam
Tukuyu,Africa,-9.25,33.65,Africa/Dar_es_Salaam
Tinde,Africa,-3.88333,33.2,Africa/Dar_es_Salaam
Tarime,Africa,-1.35,34.36667,Africa/Dar_es_Salaam
Tanga,Africa,-5.06893,39.09875,Africa/Dar_es_Salaam
Tabora,Africa,-5.01622,32.82663,Africa/Dar_es_Salaam
Sumbawanga,Africa,-7.96667,31.61667,Africa/Dar_es_Salaam
Soni,Africa,-4.85,38.36667,Africa/Dar_es_Salaam
Songwa,Africa,-3.51667,33.51667,Africa/Dar_es_Salaam
Somanda,Africa,-3.36667,33.95,Africa/Dar_es_Salaam
Sokoni,Africa,-6.43333,39.55,Africa/Dar_es_Salaam
Sirari,Africa,-1.25367,34.47596,Africa/Dar_es_Salaam
Singida,Africa,-4.81629,34.74358,Africa/Dar_es_Salaam
Sikonge,Africa,-5.63333,32.76667,Africa/Dar_es_Salaam
Shirati,Africa,-1.13333,33.98333,Africa/Dar_es_Salaam
Shinyanga,Africa,-3.66393,33.42118,Africa/Dar_es_Salaam
Shelui,Africa,-4.36667,34.2,Africa/Dar_es_Salaam
Shanwa,Africa,-3.16667,33.76667,Africa/Dar_es_Salaam
Sepuka,Africa,-4.75,34.53333,Africa/Dar_es_Salaam
Sengerema,Africa,-2.66667,32.65,Africa/Dar_es_Salaam
Same,Africa,-4.06667,37.73333,Africa/Dar_es_Salaam
Rulenge,Africa,-2.7175,30.6325,Africa/Dar_es_Salaam
Rujewa,Africa,-8.7,34.38333,Africa/Dar_es_Salaam
Puma,Africa,-5,34.73333,Africa/Dar_es_Salaam
Poli,Africa,-3.36146,36.81751,Africa/Dar_es_Salaam
Pangani,Africa,-5.42526,38.97473,Africa/Dar_es_Salaam
Old Shinyanga,Africa,-3.55,33.4,Africa/Dar_es_Salaam
Nzega,Africa,-4.21667,33.18333,Africa/Dar_es_Salaam
Nyanguge,Africa,-2.55,33.2,Africa/Dar_es_Salaam
Nyamuswa,Africa,-1.9,34.01667,Africa/Dar_es_Salaam
Nyalikungu,Africa,-3.18333,33.78333,Africa/Dar_es_Salaam
Nyakahanga,Africa,-1.60333,31.14139,Africa/Dar_es_Salaam
Nyakabindi,Africa,-2.63333,33.98333,Africa/Dar_es_Salaam
Nsunga,Africa,-1.14389,31.39472,Africa/Dar_es_Salaam
Nshamba,Africa,-1.79833,31.55111,Africa/Dar_es_Salaam
Nkove,Africa,-7.95,30.85,Africa/Dar_es_Salaam
Nkoaranga,Africa,-3.33391,36.84887,Africa/Dar_es_Salaam
Njombe,Africa,-9.34917,34.77167,Africa/Dar_es_Salaam
Nguruka,Africa,-5.10917,31.04194,Africa/Dar_es_Salaam
Ngudu,Africa,-2.96667,33.33333,Africa/Dar_es_Salaam
Ngorongoro,Africa,-3.23973,35.48747,Africa/Dar_es_Salaam
Ngerengere,Africa,-6.75,38.11667,Africa/Dar_es_Salaam
Ngara,Africa,-2.51222,30.65583,Africa/Dar_es_Salaam
Ndungu,Africa,-4.36667,38.05,Africa/Dar_es_Salaam
Ndago,Africa,-4.6,34.35,Africa/Dar_es_Salaam
Nansio,Africa,-2.13333,33.05,Africa/Dar_es_Salaam
Nangwa,Africa,-4.46667,35.45,Africa/Dar_es_Salaam
Namanyere,Africa,-7.51667,31.05,Africa/Dar_es_Salaam
Namanga,Africa,-2.55116,36.78377,Africa/Dar_es_Salaam
Nakatunguru,Africa,-2.11667,33.06667,Africa/Dar_es_Salaam
Naberera,Africa,-4.2,36.93333,Africa/Dar_es_Salaam
Mwembe,Africa,-4.15,37.85,Africa/Dar_es_Salaam
Mwaya,Africa,-9.55,33.95,Africa/Dar_es_Salaam
Mwanza,Africa,-2.51667,32.9,Africa/Dar_es_Salaam
Mwanga,Africa,-4.8,38.2,Africa/Dar_es_Salaam
Mwadui,Africa,-3.55,33.6,Africa/Dar_es_Salaam
Mvomero,Africa,-6.25,38.66667,Africa/Dar_es_Salaam
Musoma,Africa,-1.5,33.8,Africa/Dar_es_Salaam
Muriti,Africa,-1.98333,32.91667,Africa/Dar_es_Salaam
Mungaa,Africa,-4.96667,34.88333,Africa/Dar_es_Salaam
Muleba,Africa,-1.83972,31.65444,Africa/Dar_es_Salaam
Muheza,Africa,-5.16667,38.78333,Africa/Dar_es_Salaam
Mugumu,Africa,-1.85,34.7,Africa/Dar_es_Salaam
Mugango,Africa,-1.68333,33.7,Africa/Dar_es_Salaam
Mtwango,Africa,-9.01667,34.8,Africa/Dar_es_Salaam
Mto wa Mbu,Africa,-3.35,35.85,Africa/Dar_es_Salaam
Mtinko,Africa,-4.55,34.85,Africa/Dar_es_Salaam
Mtimbira,Africa,-8.78333,36.35,Africa/Dar_es_Salaam
Mtambile,Africa,-5.38333,39.7,Africa/Dar_es_Salaam
Msowero,Africa,-6.53333,37.2,Africa/Dar_es_Salaam
Msanga,Africa,-6.05,36.03333,Africa/Dar_es_Salaam
Mpwapwa,Africa,-6.35,36.48333,Africa/Dar_es_Salaam
Mpanda,Africa,-6.34379,31.06951,Africa/Dar_es_Salaam
Moshi,Africa,-3.35,37.33333,Africa/Dar_es_Salaam
Morogoro,Africa,-6.82102,37.66122,Africa/Dar_es_Salaam
Monduli,Africa,-3.3,36.45,Africa/Dar_es_Salaam
Mlowo,Africa,-9,32.98333,Africa/Dar_es_Salaam
Mlimba,Africa,-8.8,35.81667,Africa/Dar_es_Salaam
Mlangali,Africa,-9.78333,34.51667,Africa/Dar_es_Salaam
Mlandizi,Africa,-6.7,38.73333,Africa/Dar_es_Salaam
Mlalo,Africa,-4.93333,38.93333,Africa/Dar_es_Salaam
Mkuranga,Africa,-7.11799,39.20782,Africa/Dar_es_Salaam
Mkokotoni,Africa,-5.87506,39.25523,Africa/Dar_es_Salaam
Mkoani,Africa,-5.36667,39.65,Africa/Dar_es_Salaam
Mwandiga,Africa,-4.83,29.65806,Africa/Dar_es_Salaam
Misungwi,Africa,-2.85,33.08333,Africa/Dar_es_Salaam
Misasi,Africa,-3,33.08333,Africa/Dar_es_Salaam
Mikumi,Africa,-7.40409,36.98309,Africa/Dar_es_Salaam
Micheweni,Africa,-4.96667,39.83333,Africa/Dar_es_Salaam
Mhango,Africa,-3.28333,32.85,Africa/Dar_es_Salaam
Mgandu,Africa,-5.95,34.13333,Africa/Dar_es_Salaam
Mbulu,Africa,-3.85,35.53333,Africa/Dar_es_Salaam
Mbuguni,Africa,-3.56667,36.95,Africa/Dar_es_Salaam
Mbeya,Africa,-8.9,33.45,Africa/Dar_es_Salaam
Mazinde,Africa,-4.8,38.21667,Africa/Dar_es_Salaam
Matundasi,Africa,-8.45,33.28333,Africa/Dar_es_Salaam
Matui,Africa,-4.8,38.25,Africa/Dar_es_Salaam
Matonga,Africa,-2.38333,34.08333,Africa/Dar_es_Salaam
Matamba,Africa,-8.98333,33.96667,Africa/Dar_es_Salaam
Matai,Africa,-8.3,31.51667,Africa/Dar_es_Salaam
Maswa,Africa,-2.68333,33.98333,Africa/Dar_es_Salaam
Masumbwe,Africa,-3.63333,32.18333,Africa/Dar_es_Salaam
Masoko,Africa,-9.33333,33.75,Africa/Dar_es_Salaam
Maramba,Africa,-5.05,38.61667,Africa/Dar_es_Salaam
Mapinga,Africa,-6.6,39.06667,Africa/Dar_es_Salaam
Manyoni,Africa,-5.75,34.83333,Africa/Dar_es_Salaam
Maneromango,Africa,-7.1988,38.78478,Africa/Dar_es_Salaam
Malya,Africa,-2.98333,33.51667,Africa/Dar_es_Salaam
Malinyi,Africa,-8.93333,36.13333,Africa/Dar_es_Salaam
Malangali,Africa,-8.56667,34.85,Africa/Dar_es_Salaam
Malampaka,Africa,-3.13333,33.53333,Africa/Dar_es_Salaam
Makuyuni,Africa,-4.73333,38.1,Africa/Dar_es_Salaam
Makuyuni,Africa,-3.55,36.1,Africa/Dar_es_Salaam
Makungu,Africa,-8.73333,35.28333,Africa/Dar_es_Salaam
Makumbako,Africa,-8.85,34.83333,Africa/Dar_es_Salaam
Makongolosi,Africa,-8.4,33.15,Africa/Dar_es_Salaam
Makanya,Africa,-4.36667,37.83333,Africa/Dar_es_Salaam
Majengo,Africa,-5.15,38.98333,Africa/Dar_es_Salaam
Mahonda,Africa,-6.45,39.46667,Africa/Dar_es_Salaam
Mahenge,Africa,-8.68333,36.71667,Africa/Dar_es_Salaam
Mahanje,Africa,-9.93333,35.33333,Africa/Dar_es_Salaam
Kihangara,Africa,-2.58333,33.35,Africa/Dar_es_Salaam
Magugu,Africa,-4.01667,35.76667,Africa/Dar_es_Salaam
Magomeni,Africa,-6.8,39.25,Africa/Dar_es_Salaam
Magomeni,Africa,-5.23333,38.11667,Africa/Dar_es_Salaam
Magole,Africa,-6.37697,37.37373,Africa/Dar_es_Salaam
Mafinga,Africa,-7.25,35.06667,Africa/Dar_es_Salaam
Mabamba,Africa,-3.59833,30.50194,Africa/Dar_es_Salaam
Mabama,Africa,-5.13333,32.53333,Africa/Dar_es_Salaam
Lushoto,Africa,-4.78333,38.28333,Africa/Dar_es_Salaam
Lupiro,Africa,-8.38333,36.66667,Africa/Dar_es_Salaam
Lugoba,Africa,-6.45,38.33333,Africa/Dar_es_Salaam
Lubata,Africa,-6.1,37.45,Africa/Dar_es_Salaam
Longido,Africa,-2.73319,36.69773,Africa/Dar_es_Salaam
Liwale,Africa,-9.76667,37.93333,Africa/Dar_es_Salaam
Lembeni,Africa,-3.78333,37.61667,Africa/Dar_es_Salaam
Lalago,Africa,-3.45,33.95,Africa/Dar_es_Salaam
Laela,Africa,-8.56667,32.05,Africa/Dar_es_Salaam
Kyela,Africa,-9.58333,33.85,Africa/Dar_es_Salaam
Kyaka,Africa,-1.25222,31.42028,Africa/Dar_es_Salaam
Kwakoa,Africa,-3.76667,37.71667,Africa/Dar_es_Salaam
Korogwe,Africa,-5.15,38.48333,Africa/Dar_es_Salaam
Kongwa,Africa,-6.2,36.41667,Africa/Dar_es_Salaam
Kondoa,Africa,-4.9,35.78333,Africa/Dar_es_Salaam
Konde,Africa,-4.95,39.75,Africa/Dar_es_Salaam
Koani,Africa,-6.13333,39.28333,Africa/Dar_es_Salaam
Kiwira,Africa,-9.17307,33.54152,Africa/Dar_es_Salaam
Kisiwani,Africa,-4.13333,37.95,Africa/Dar_es_Salaam
Kishapu,Africa,-3.61667,33.86667,Africa/Dar_es_Salaam
Kisesa,Africa,-2.55,33.03333,Africa/Dar_es_Salaam
Kisesa,Africa,-3.08333,34.15,Africa/Dar_es_Salaam
Kisarawe,Africa,-6.9,39.06667,Africa/Dar_es_Salaam
Kisanga,Africa,-7.43622,37.70337,Africa/Dar_es_Salaam
Kirando,Africa,-7.41667,30.6,Africa/Dar_es_Salaam
Kiomboi,Africa,-4.26667,34.36667,Africa/Dar_es_Salaam
Kintinku,Africa,-5.88333,35.23333,Africa/Dar_es_Salaam
Kingori,Africa,-3.28333,36.98333,Africa/Dar_es_Salaam
Kimamba,Africa,-6.78333,37.13333,Africa/Dar_es_Salaam
Kilwa Masoko,Africa,-8.9251,39.5131,Africa/Dar_es_Salaam
Kilosa,Africa,-6.83333,36.98333,Africa/Dar_es_Salaam
Kilindoni,Africa,-7.91446,39.66204,Africa/Dar_es_Salaam
Kilimatinde,Africa,-5.85,34.95,Africa/Dar_es_Salaam
Kihurio,Africa,-4.46667,38.06667,Africa/Dar_es_Salaam
Kigoma,Africa,-4.87694,29.62667,Africa/Dar_es_Salaam
Kidodi,Africa,-7.60361,37.00438,Africa/Dar_es_Salaam
Kidatu,Africa,-7.69916,36.95722,Africa/Dar_es_Salaam
Kibondo,Africa,-3.58639,30.72028,Africa/Dar_es_Salaam
Kibiti,Africa,-7.72178,38.93749,Africa/Dar_es_Salaam
Kibaya,Africa,-5.3,36.56667,Africa/Dar_es_Salaam
Kibara,Africa,-2.15,33.45,Africa/Dar_es_Salaam
Kibakwe,Africa,-6.71667,36.36667,Africa/Dar_es_Salaam
Kibaha,Africa,-6.76667,38.91667,Africa/Dar_es_Salaam
Katumba,Africa,-9.23333,33.61667,Africa/Dar_es_Salaam
Katoro,Africa,-2.99983,31.93261,Africa/Dar_es_Salaam
Katoro,Africa,-1.39972,31.50028,Africa/Dar_es_Salaam
Katesh,Africa,-4.52483,35.3849,Africa/Dar_es_Salaam
Katerero,Africa,-1.4,31.73333,Africa/Dar_es_Salaam
Kasulu,Africa,-4.57667,30.1025,Africa/Dar_es_Salaam
Kasamwa,Africa,-2.85,32.43333,Africa/Dar_es_Salaam
Karema,Africa,-6.82052,30.43887,Africa/Dar_es_Salaam
Kiratu,Africa,-3.33333,35.66667,Africa/Dar_es_Salaam
Kandete,Africa,-9.15,33.8,Africa/Dar_es_Salaam
Kamachumu,Africa,-1.61861,31.62,Africa/Dar_es_Salaam
Kaliua,Africa,-5.06056,31.79361,Africa/Dar_es_Salaam
Kakonko,Africa,-3.28278,30.96417,Africa/Dar_es_Salaam
Kahama,Africa,-3.83333,32.6,Africa/Dar_es_Salaam
Kabanga,Africa,-2.63861,30.46778,Africa/Dar_es_Salaam
Izazi,Africa,-7.2,35.73333,Africa/Dar_es_Salaam
Itumba,Africa,-9.4,33.18333,Africa/Dar_es_Salaam
Itigi,Africa,-5.7,34.48333,Africa/Dar_es_Salaam
Issenye,Africa,-2,34.33333,Africa/Dar_es_Salaam
Isaka,Africa,-3.9,32.93333,Africa/Dar_es_Salaam
Iringa,Africa,-7.76667,35.7,Africa/Dar_es_Salaam
Ipinda,Africa,-9.48333,33.9,Africa/Dar_es_Salaam
Inyonga,Africa,-6.71667,32.06667,Africa/Dar_es_Salaam
Ilula,Africa,-7.6766,36.03658,Africa/Dar_es_Salaam
Ilongero,Africa,-4.66667,34.86667,Africa/Dar_es_Salaam
Ilembula,Africa,-8.9,34.58333,Africa/Dar_es_Salaam
Ikwiriri,Africa,-7.95618,38.97164,Africa/Dar_es_Salaam
Ikungi,Africa,-5.13333,34.76667,Africa/Dar_es_Salaam
Igurusi,Africa,-8.85,33.85,Africa/Dar_es_Salaam
Igurubi,Africa,-4,33.7,Africa/Dar_es_Salaam
Igunga,Africa,-4.28333,33.88333,Africa/Dar_es_Salaam
Igugunu,Africa,-4.56667,34.63333,Africa/Dar_es_Salaam
Ifakara,Africa,-8.13333,36.68333,Africa/Dar_es_Salaam
Hedaru,Africa,-4.5,37.9,Africa/Dar_es_Salaam
Handeni,Africa,-5.43333,38.01667,Africa/Dar_es_Salaam
Geita,Africa,-2.8725,32.2325,Africa/Dar_es_Salaam
Geiro,Africa,-6.15,36.86667,Africa/Dar_es_Salaam
Galappo,Africa,-4.26667,35.85,Africa/Dar_es_Salaam
Endasak,Africa,-4.41667,35.51667,Africa/Dar_es_Salaam
Dunda,Africa,-8.11667,34.25,Africa/Dar_es_Salaam
Dongobesh,Africa,-4.06667,35.38333,Africa/Dar_es_Salaam
Dodoma,Africa,-6.17221,35.73947,Africa/Dar_es_Salaam
Dar es Salaam,Africa,-6.82349,39.26951,Africa/Dar_es_Salaam
Dareda,Africa,-4.21667,35.55,Africa/Dar_es_Salaam
Chimala,Africa,-8.85637,34.02393,Africa/Dar_es_Salaam
Chato,Africa,-2.63778,31.76694,Africa/Dar_es_Salaam
Chanika,Africa,-5.41667,38.01667,Africa/Dar_es_Salaam
Chalinze,Africa,-6.63784,38.35396,Africa/Dar_es_Salaam
Chala,Africa,-7.58333,31.26667,Africa/Dar_es_Salaam
Chake Chake,Africa,-5.24586,39.76659,Africa/Dar_es_Salaam
Butiama,Africa,-1.76667,33.96667,Africa/Dar_es_Salaam
Buseresere,Africa,-3.04877,31.88542,Africa/Dar_es_Salaam
Bungu,Africa,-7.63369,39.05818,Africa/Dar_es_Salaam
Bunda,Africa,-2.02153,33.87109,Africa/Dar_es_Salaam
Bukoba,Africa,-1.33167,31.81222,Africa/Dar_es_Salaam
Bukene,Africa,-4.23333,32.88333,Africa/Dar_es_Salaam
Bugene,Africa,-1.59111,31.14028,Africa/Dar_es_Salaam
Bugarama,Africa,-2.87056,30.52806,Africa/Dar_es_Salaam
Boma la Ngombe,Africa,-3.33333,37.15,Africa/Dar_es_Salaam
Biharamulo,Africa,-2.63194,31.30889,Africa/Dar_es_Salaam
Basotu,Africa,-4.36667,35.08333,Africa/Dar_es_Salaam
Bashanet,Africa,-4.23333,35.41667,Africa/Dar_es_Salaam
Bariadi,Africa,-2.8,33.98333,Africa/Dar_es_Salaam
Bagamoyo,Africa,-6.44222,38.90422,Africa/Dar_es_Salaam
Babati,Africa,-4.21667,35.75,Africa/Dar_es_Salaam
Arusha,Africa,-3.36667,36.68333,Africa/Dar_es_Salaam
Tunduru,Africa,-11.06667,37.35,Africa/Dar_es_Salaam
Tingi,Africa,-11.3,35.03333,Africa/Dar_es_Salaam
Tandahimba,Africa,-10.75,39.63333,Africa/Dar_es_Salaam
Songea,Africa,-10.68333,35.65,Africa/Dar_es_Salaam
Ruangwa,Africa,-10.06667,38.93333,Africa/Dar_es_Salaam
Nyangao,Africa,-10.33333,39.28333,Africa/Dar_es_Salaam
Newala Kisimani,Africa,-10.95,39.28333,Africa/Dar_es_Salaam
Newala,Africa,-10.93333,39.3,Africa/Dar_es_Salaam
Nanyamba,Africa,-10.68333,39.83333,Africa/Dar_es_Salaam
Nanhyanga,Africa,-10.8,39.55,Africa/Dar_es_Salaam
Nangomba,Africa,-10.9,38.5,Africa/Dar_es_Salaam
Nanganga,Africa,-10.38333,39.15,Africa/Dar_es_Salaam
Namikupa,Africa,-10.83333,39.6,Africa/Dar_es_Salaam
Namalenga,Africa,-10.95,39.1,Africa/Dar_es_Salaam
Nachingwea,Africa,-10.3725,38.76251,Africa/Dar_es_Salaam
Mtwara,Africa,-10.26667,40.18333,Africa/Dar_es_Salaam
Mtama,Africa,-10.3,39.36667,Africa/Dar_es_Salaam
Mingoyo,Africa,-10.10526,39.61859,Africa/Dar_es_Salaam
Mbinga,Africa,-10.93333,35.01667,Africa/Dar_es_Salaam
Mbekenyera,Africa,-10,38.98333,Africa/Dar_es_Salaam
Mbamba Bay,Africa,-11.28333,34.76667,Africa/Dar_es_Salaam
Matiri,Africa,-10.75,34.9,Africa/Dar_es_Salaam
Masuguru,Africa,-11.36667,38.41667,Africa/Dar_es_Salaam
Masasi,Africa,-10.71667,38.8,Africa/Dar_es_Salaam
Maposeni,Africa,-10.58333,35.4,Africa/Dar_es_Salaam
Manda,Africa,-10.46667,34.58333,Africa/Dar_es_Salaam
Mahuta,Africa,-10.86667,39.45,Africa/Dar_es_Salaam
Madimba,Africa,-10.4,40.33333,Africa/Dar_es_Salaam
Lulindi,Africa,-10.81667,39.13333,Africa/Dar_es_Salaam
Lukuledi,Africa,-10.56667,38.8,Africa/Dar_es_Salaam
Luchingu,Africa,-10.9,39.33333,Africa/Dar_es_Salaam
Liuli,Africa,-11.08333,34.63333,Africa/Dar_es_Salaam
Lindi,Africa,-9.99709,39.71649,Africa/Dar_es_Salaam
Kitangari,Africa,-10.65,39.33333,Africa/Dar_es_Salaam
Kitama,Africa,-10.71667,39.73333,Africa/Dar_es_Salaam
Kigonsera,Africa,-10.8,35.05,Africa/Dar_es_Salaam
Chiungutwa,Africa,-10.88333,38.98333,Africa/Dar_es_Salaam
Merelani,Africa,-3.56182,36.97895,Africa/Dar_es_Salaam
Nungwi,Africa,-5.72651,39.2987,Africa/Dar_es_Salaam
Magu,Africa,-2.59075,33.44619,Africa/Dar_es_Salaam
Mhalamba,Africa,-2.5812,32.00991,Africa/Dar_es_Salaam
Kisasa,Africa,-6.17526,35.79266,Africa/Dar_es_Salaam
Tarakea,Africa,-3.00083,37.56416,Africa/Dar_es_Salaam
Diobahika,Africa,-3.33907,31.52344,Africa/Dar_es_Salaam
Dumila,Africa,-6.38395,37.34331,Africa/Dar_es_Salaam
Kibaigwa,Africa,-6.08125,36.64657,Africa/Dar_es_Salaam
Madizini,Africa,-6.14089,37.63604,Africa/Dar_es_Salaam
Mafinga,Africa,-8.30019,35.29366,Africa/Dar_es_Salaam
Matongo,Africa,-1.46771,34.52279,Africa/Dar_es_Salaam
Mwandege,Africa,-6.97558,39.2893,Africa/Dar_es_Salaam
Mwanhuzi,Africa,-3.52723,34.31513,Africa/Dar_es_Salaam
Ruaha,Africa,-7.65685,36.98299,Africa/Dar_es_Salaam
Lebedyn,Europe,50.58518,34.4849,Europe/Kyiv
Staryi Dobrotvir,Europe,50.23154,24.37701,Europe/Kyiv
Druzhkivka,Europe,48.61897,37.52704,Europe/Kyiv
Vasylivka,Europe,47.44218,35.28213,Europe/Kyiv
Ivano-Frankove,Europe,49.91978,23.72913,Europe/Kyiv
Zvenihorodka,Europe,49.07765,30.96074,Europe/Kyiv
Zuya,Europe,45.05418,34.32152,Europe/Simferopol
Zuhres,Europe,48.0114,38.26444,Europe/Kyiv
Zorynsk,Europe,48.41194,38.62361,Europe/Kyiv
Zolote,Europe,48.69516,38.51512,Europe/Kyiv
Zolotonosha,Europe,49.66926,32.03637,Europe/Kyiv
Zolochiv,Europe,50.27985,35.98179,Europe/Kyiv
Zolochiv,Europe,49.80755,24.90056,Europe/Kyiv
Znamyanka Druha,Europe,48.71157,32.59655,Europe/Kyiv
Znamyanka,Europe,48.72066,32.65822,Europe/Kyiv
Zmiiv,Europe,49.68886,36.3576,Europe/Kyiv
Zymohiria,Europe,48.58528,38.9375,Europe/Kyiv
Zhytomyr,Europe,50.26487,28.67669,Europe/Kyiv
Zhovkva,Europe,50.05825,23.9726,Europe/Kyiv
Zhmerynka,Europe,49.03523,28.11405,Europe/Kyiv
Zhovti Vody,Europe,48.34518,33.49743,Europe/Kyiv
Zhdanivka,Europe,48.1532,38.25694,Europe/Kyiv
Zhashkiv,Europe,49.2459,30.09888,Europe/Kyiv
Zinkiv,Europe,50.20987,34.35952,Europe/Kyiv
Zelenivka,Europe,46.71717,32.65697,Europe/Kyiv
Zdolbuniv,Europe,50.5206,26.24251,Europe/Kyiv
Zboriv,Europe,49.66493,25.14019,Europe/Kyiv
Zbarazh,Europe,49.66157,25.77925,Europe/Kyiv
Zastavna,Europe,48.52137,25.8426,Europe/Kyiv
Zorya,Europe,45.99124,29.69234,Europe/Kyiv
